#complex,groundtruth,simcomplex,simground,boolectorres,verificationtime
1*(((z^(x&(~y|z)))&~t)|(((x&z)^~(y&~z))&t))+1*(((z^(x|(y&z)))&~t)|((~(x&y)&~(x^(y^z)))&t))-1*((~(x|(y|z))&~t)|(((x&y)|~(x^(y^z)))&t))+1*~(x|(y|(z|t)))-2*~(~x|(y|(z|t)))-1*~(~x|(~y|(z|t)))-2*~(x|(y|(~z|t)))-1*~(x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))-1*(x&(~y&(~z&t)))+1*(x&(y&(~z&t)))-1*(~x&(~y&(z&t)))-1*(~x&(y&(z&t))),-1*(x&(y&(z&t))),-1*(x&(y&(z&t))), -1*(x&(y&(z&t))),True,0.00019097328186
5*((((x&z)^(x^(y&z)))&~t)|((y^(~x&(y^z)))&t))+7*(((z^~(x|~y))&~t)|((~(x|y)|~(x^(y^z)))&t))-5*((((x&~y)|~(x^(y^z)))&~t)|(~(~x&(y^z))&t))+5*~(x|(y|(z|t)))-7*~(x|(~y|(z|t)))-7*~(x|(y|(~z|t)))-12*~(~x|(~y|(~z|t)))-2*(~x&(~y&(~z&t)))+5*(x&(~y&(~z&t)))-7*(x&(y&(~z&t)))-12*(~x&(~y&(z&t)))-7*(~x&(y&(z&t)))-2*(x&(~y&(z&t))),2*~(~x|(y|(~z|t))),2*~(~x|(y|(~z|t))), 2*~(~x|(y|(~z|t))),True,0.000196218490601
4*((((x&y)^(x^(y&z)))&~t)|(((x&~y)|(y^z))&t))+2*(((~(x&~y)&~(x^(y^z)))&~t)|(((x&z)^~(x^(y&z)))&t))+2*((~(~x|(~y|z))&~t)|((x&~z)&t))-2*~(x|(y|(z|t)))-4*~(~x|(y|(z|t)))-4*~(~x|(~y|(z|t)))-6*~(x|(~y|(~z|t)))-4*~(~x|(y|(~z|t)))-4*~(~x|(~y|(~z|t)))-2*(~x&(~y&(~z&t)))-6*(~x&(y&(~z&t)))-6*(~x&(~y&(z&t)))-6*(x&(~y&(z&t))),6*(x&(~y&(~z&t)))+6*(x&(y&(~z&t))),6*((x&~z)&t), 6*((x&~z)&t),True,0.000179052352905
1*(((z^(x&(y|z)))&~t)|((z^(~x&(y|z)))&t))-2*(((z|~(x^y))&~t)|((x|z)&t))+1*((~(x^(~y&z))&~t)|((z^(~x&(~y|z)))&t))+1*~(x|(y|(z|t)))-1*~(x|(~y|(z|t)))+1*~(~x|(~y|(z|t)))+1*~(x|(y|(~z|t)))+1*~(~x|(y|(~z|t)))-1*(~x&(~y&(~z&t)))-1*(~x&(y&(~z&t)))+2*(x&(~y&(~z&t)))+2*(~x&(~y&(z&t)))+2*(~x&(y&(z&t))),-2*(x&(y&(~z&t)))-2*~(~x|(~y|(~z|t))),-2*(x&(y&(z^t))), -2*(x&(y&(z^t))),True,0.000186204910278
11*(((z^(~x|(~y|z)))&~t)|(((y&z)|(~x&(y|z)))&t))+3*((((y&z)|(x&(y|z)))&~t)|((y|(x^z))&t))-3*((~(y&~z)&~t)|(~(x&y)&t))-8*~(x|(y|(z|t)))-11*~(x|(~y|(z|t)))-8*~(~x|(y|(z|t)))-3*~(~x|(~y|(z|t)))+3*~(x|(y|(~z|t)))+3*(~x&(~y&(~z&t)))-11*(~x&(y&(~z&t)))-3*(x&(y&(~z&t)))-11*(~x&(~y&(z&t)))-11*(~x&(y&(z&t))),14*(x&(y&(z&t)))-3*(x&(~y&(z&t))),-3*(x&(~y&(z&t)))+14*(x&(y&(z&t))), -3*(x&(~y&(z&t)))+14*(x&(y&(z&t))),True,0.000220775604248
-1*((((y&~z)^(~x|(y^z)))&~t)|(~(x|~y)&t))-3*(((y&~(x^z))&~t)|((~x&(y^z))&t))-1*((((x&z)|~(y|z))&~t)|((z&~(x&y))&t))+2*~(x|(y|(z|t)))+1*~(~x|(y|(z|t)))+1*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+2*~(~x|(y|(~z|t)))+4*~(~x|(~y|(~z|t)))+4*(~x&(y&(~z&t)))+4*(~x&(~y&(z&t)))+2*(~x&(y&(z&t)))+1*(x&(~y&(z&t))),-3*~(x|(~y|(z|t))),-3*~(x|(~y|(z|t))), -3*~(x|(~y|(z|t))),True,0.000187873840332
5*((~(x|(~y|z))&~t)|((x^(~y&z))&t))+11*(((~x&(y|z))&~t)|((~x|(y&z))&t))+1*((((x&z)^~(x^(~y&z)))&~t)|((z^~(~x|(y&z)))&t))-1*~(x|(y|(z|t)))-17*~(x|(~y|(z|t)))-11*~(x|(y|(~z|t)))-12*~(x|(~y|(~z|t)))-1*~(~x|(~y|(~z|t)))-11*(~x&(~y&(~z&t)))-11*(~x&(y&(~z&t)))-6*(x&(y&(~z&t)))-12*(~x&(y&(z&t)))-17*(x&(y&(z&t))),6*(x&(~y&(~z&t)))+17*(~x&(~y&(z&t))),6*(x&(~y&(~z&t)))+17*(~x&(~y&(z&t))), 6*(x&(~y&(~z&t)))+17*(~x&(~y&(z&t))),True,0.000223159790039
1*(((~x&(y&z))&~t)|(~(x^(y&z))&t))-1*((((y&~z)|~(~x|(~y&z)))&~t)|(~(x&(y|z))&t))+1*((((x|~y)&(y^z))&~t)|((z^~(~x&(y&z)))&t))+1*~(x|(~y|(z|t)))+1*~(~x|(y|(z|t)))-2*~(x|(y|(~z|t)))-1*~(x|(~y|(~z|t)))-1*~(~x|(y|(~z|t)))-2*(~x&(~y&(~z&t)))-1*(x&(~y&(~z&t)))-2*(x&(y&(~z&t)))-1*(~x&(y&(z&t)))-1*(x&(y&(z&t))),1*(~x&(y&(~z&t)))-1*(((z&~(x^y))&~t)|((z^(x|~y))&t)),-1*~(x|(y|(~z|t)))-1*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))+1*(~x&(y&(~z&t)))-1*(x&(~y&(~z&t)))-1*(x&(y&(~z&t)))-1*(~x&(y&(z&t))), -1*~(x|(y|(~z|t)))-1*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))+1*(~x&(y&(~z&t)))-1*(x&(~y&(~z&t)))-1*(x&(y&(~z&t)))-1*(~x&(y&(z&t))),True,0.000391960144043
1*~((x&t)|~y)+1*(((~(x^y)&~(x^z))&~t)|((x&(y&z))&t))-1*(((x|~y)&~t)|((z|~(x^y))&t))-1*~(x|(~y|(z|t)))+1*~(~x|(y|(z|t)))+1*~(x|(y|(~z|t)))-1*~(x|(~y|(~z|t)))+1*~(~x|(y|(~z|t)))-1*~(~x|(~y|(~z|t)))-1*(~x&(y&(~z&t)))+1*(x&(y&(~z&t)))+1*(~x&(~y&(z&t)))+1*(x&(~y&(z&t))),-1*(~x&(~y&(~z&t))),-1*(~x&(~y&(~z&t))), -1*(~x&(~y&(~z&t))),True,0.000197887420654
4*~((z|~t)&x)-3*((~x&~t)|(((x&~y)|~(y^z))&t))-1*~(x|(~y|(z|t)))+1*~(~x|(y|(z|t)))+1*~(~x|(y|(~z|t)))+1*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))-1*(x&(~y&(~z&t)))-4*(x&(y&(~z&t)))-3*(~x&(~y&(z&t)))-1*(~x&(y&(z&t)))+4*(x&(~y&(z&t)))+4*(x&(y&(z&t))),3*(~x&(y&(~z&t)))+1*((~(y&~z)&~t)|((z^~(x|~y))&t)),1*~(x|(y|(z|t)))+1*~(~x|(y|(z|t)))+1*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+1*~(~x|(y|(~z|t)))+1*~(~x|(~y|(~z|t)))+4*(~x&(y&(~z&t)))+1*(~x&(~y&(z&t)))+1*(x&(~y&(z&t)))+1*(x&(y&(z&t))), 1*~(x|(y|(z|t)))+1*~(~x|(y|(z|t)))+1*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+1*~(~x|(y|(~z|t)))+1*~(~x|(~y|(~z|t)))+4*(~x&(y&(~z&t)))+1*(~x&(~y&(z&t)))+1*(x&(~y&(z&t)))+1*(x&(y&(z&t))),True,0.000450849533081
2*((~(y|z)&~t)|((x&y)&t))-5*((~z&~t)|((y^~(~x|(y^z)))&t))-5*(((~x|(~y&z))&~t)|(~(x|(~y|z))&t))+8*~(x|(y|(z|t)))+10*~(x|(~y|(z|t)))+5*~(~x|(~y|(z|t)))+5*~(x|(~y|(~z|t)))+5*~(~x|(y|(~z|t)))+10*(~x&(y&(~z&t)))+5*(x&(~y&(~z&t)))+3*(x&(y&(~z&t)))+5*(~x&(y&(z&t)))-2*(x&(y&(z&t))),-3*~(~x|(y|(z|t)))-5*~(x|(y|(~z|t))),-3*~(~x|(y|(z|t)))-5*~(x|(y|(~z|t))), -3*~(~x|(y|(z|t)))-5*~(x|(y|(~z|t))),True,0.000247001647949
2*((((x&z)^~(x^(~y&z)))&~t)|((x&(~y&z))&t))+1*(((y^~(~x&(y^z)))&~t)|(~(~x|(y|z))&t))-3*(((x^(y|z))&~t)|(((x&z)|~(y|z))&t))-2*(((z&~(x^y))&~t)|((y^~(~x|(~y&z)))&t))-3*~(x|(y|(z|t)))+5*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))-1*~(~x|(y|(~z|t)))+3*(~x&(~y&(~z&t)))+2*(~x&(y&(~z&t)))+4*(x&(~y&(~z&t)))+2*(~x&(y&(z&t)))+1*(x&(~y&(z&t))),-2*~(~x|(y|(z|t)))-3*(x&(y&(z&t))),-2*~(~x|(y|(z|t)))-3*(x&(y&(z&t))), -2*~(~x|(y|(z|t)))-3*(x&(y&(z&t))),True,0.000241041183472
5*(((y^(x&~z))&~t)|((z^(~x|(~y|z)))&t))-2*~(x|(y|(z|t)))-5*~(x|(~y|(z|t)))-7*~(~x|(y|(z|t)))-3*~(x|(~y|(~z|t)))-2*~(~x|(y|(~z|t)))-5*~(~x|(~y|(~z|t)))-5*(~x&(~y&(~z&t)))-3*(~x&(y&(~z&t)))-5*(x&(~y&(~z&t)))+2*(x&(y&(~z&t)))-2*(~x&(~y&(z&t)))+2*(x&(~y&(z&t))),-2*((((x&z)|~(y|z))&~t)|(((x|~y)&(x^(y^z)))&t))+2*(((y&z)&~t)|(~(~x&(~y|z))&t)),-2*~(x|(y|(z|t)))-2*~(~x|(y|(z|t)))+2*~(x|(~y|(~z|t)))-2*~(~x|(y|(~z|t)))+2*(~x&(y&(~z&t)))+2*(x&(y&(~z&t)))-2*(~x&(~y&(z&t)))+2*(x&(~y&(z&t))), -2*~(x|(y|(z|t)))-2*~(~x|(y|(z|t)))+2*~(x|(~y|(~z|t)))-2*~(~x|(y|(~z|t)))+2*(~x&(y&(~z&t)))+2*(x&(y&(~z&t)))-2*(~x&(~y&(z&t)))+2*(x&(~y&(z&t))),True,0.00042200088501
-2*(((z&(x|~y))&~t)|((x^(y|z))&t))-7*((((y&z)^~(~x&(y^z)))&~t)|((x|(y&z))&t))+2*(((z^(x&(y|z)))&~t)|((y|~(x|~z))&t))+7*~(x|(y|(z|t)))+7*~(~x|(y|(z|t)))-2*~(x|(~y|(~z|t)))+9*~(~x|(y|(~z|t)))+2*~(~x|(~y|(~z|t)))+9*(x&(~y&(~z&t)))+5*(x&(y&(~z&t)))+7*(~x&(y&(z&t)))+7*(x&(~y&(z&t)))+5*(x&(y&(z&t))),-5*~(~x|(~y|(z|t))),-5*~(~x|(~y|(z|t))), -5*~(~x|(~y|(z|t))),True,0.000195980072021
11*((~(~x|(y&z))&~t)|((~x&(~y&z))&t))-11*(((x|z)&~t)|(((x^y)&(x^z))&t))+1*(((z^(~x&(y|z)))&~t)|((~x|(~y&z))&t))-1*~(x|(~y|(z|t)))+11*~(x|(y|(~z|t)))+11*~(x|(~y|(~z|t)))-1*~(~x|(y|(~z|t)))+10*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))-1*(~x&(y&(~z&t)))+11*(x&(~y&(~z&t)))-12*(~x&(~y&(z&t)))-1*(x&(~y&(z&t))),-10*(~x&(y&(z&t))),-10*(~x&(y&(z&t))), -10*(~x&(y&(z&t))),True,0.000187873840332
-5*((((x&z)|(y&~z))&~t)|((y&~(x^z))&t))-2*((((x|~y)&(x^(y^z)))&~t)|((z^(x|(~y&z)))&t))+5*(((~(x^y)|(x^z))&~t)|((y^~(x|z))&t))-5*~(x|(y|(z|t)))+5*~(x|(~y|(z|t)))-3*~(x|(y|(~z|t)))-5*~(x|(~y|(~z|t)))+5*~(~x|(y|(~z|t)))-5*(~x&(~y&(~z&t)))+5*(~x&(y&(~z&t)))+2*(x&(~y&(~z&t)))-3*(x&(y&(~z&t)))-3*(~x&(y&(z&t))),3*~(~x|(y|(z|t)))-2*~(~x|(~y|(~z|t))),3*~(~x|(y|(z|t)))-2*~(~x|(~y|(~z|t))), 3*~(~x|(y|(z|t)))-2*~(~x|(~y|(~z|t))),True,0.000253915786743
-2*(((x&~y)&~t)|(((x&y)^(x^(~y|z)))&t))-2*(((y^~(~x|(y&z)))&~t)|((~(x|y)|~(x^(y^z)))&t))-1*(((~(x&y)&~(x^(y^z)))&~t)|(((x&~y)|~(y^z))&t))+2*(((~(x|y)|~(y^z))&~t)|(~(x^(y|z))&t))+2*~(x|(~y|(z|t)))+2*~(~x|(y|(z|t)))-2*~(x|(y|(~z|t)))+5*~(~x|(y|(~z|t)))+3*(~x&(~y&(~z&t)))+1*(x&(~y&(~z&t)))+4*(~x&(~y&(z&t)))+5*(~x&(y&(z&t)))+1*(x&(~y&(z&t)))+1*(x&(y&(z&t))),1*~(x|(y|(z|t)))-1*~(x|(~y|(~z|t))),1*~(x|(y|(z|t)))-1*~(x|(~y|(~z|t))), 1*~(x|(y|(z|t)))-1*~(x|(~y|(~z|t))),True,0.000226974487305
2*((((y&z)|(~x&(y|z)))&~t)|((y^~(x&(~y&z)))&t))-2*(((z^~(~x&(y|z)))&~t)|(((x|y)&~(y^z))&t))-2*(((z^~(x|(~y&z)))&~t)|(((x&y)^(x^(~y|z)))&t))-2*((((x^y)&(x^z))&~t)|((~(x|y)|~(y^z))&t))+4*~(x|(y|(z|t)))+4*~(~x|(y|(z|t)))+2*~(~x|(~y|(z|t)))+2*~(x|(y|(~z|t)))+2*~(x|(~y|(~z|t)))+2*~(~x|(y|(~z|t)))+2*(~x&(~y&(~z&t)))+2*(~x&(~y&(z&t)))+6*(~x&(y&(z&t)))+6*(x&(y&(z&t))),-2*(x&(~y&(~z&t))),-2*(x&(~y&(~z&t))), -2*(x&(~y&(~z&t))),True,0.000189065933228
-1*(((z^~(~x|(y&z)))&~t)|(((x|y)&(y^z))&t))-5*(((~(x&~y)&(y^z))&~t)|((~(x^y)&(x^z))&t))+11*~(x|(y|(z|t)))+16*~(x|(~y|(z|t)))+12*~(~x|(y|(z|t)))+17*~(~x|(~y|(z|t)))+1*~(x|(~y|(~z|t)))+12*~(~x|(~y|(~z|t)))+1*(~x&(y&(~z&t)))+11*(x&(~y&(~z&t)))+6*(x&(y&(~z&t)))+5*(~x&(~y&(z&t)))+11*(~x&(y&(z&t)))+1*(x&(~y&(z&t))),11*(((~z|~(x^y))&~t)|(((x^y)&(x^z))&t))-17*~(x|(y|(~z|t))),11*~(x|(y|(z|t)))+11*~(x|(~y|(z|t)))+11*~(~x|(y|(z|t)))+11*~(~x|(~y|(z|t)))-6*~(x|(y|(~z|t)))+11*~(~x|(~y|(~z|t)))+11*(x&(~y&(~z&t)))+11*(~x&(y&(z&t))), 11*~(x|(y|(z|t)))+11*~(x|(~y|(z|t)))+11*~(~x|(y|(z|t)))+11*~(~x|(~y|(z|t)))-6*~(x|(y|(~z|t)))+11*~(~x|(~y|(~z|t)))+11*(x&(~y&(~z&t)))+11*(~x&(y&(z&t))),True,0.000401020050049
1*(((y^~(~x|(y&z)))&~t)|((~(x&y)&~(y^z))&t))+2*(((y^~(x&(~y|z)))&~t)|((~z&~(x^y))&t))+7*(((~x&(y&z))&~t)|(((x&y)^~(x^(~y|z)))&t))-1*~(x|(~y|(z|t)))-1*~(~x|(y|(z|t)))-2*~(x|(y|(~z|t)))-8*~(x|(~y|(~z|t)))-1*~(~x|(y|(~z|t)))-3*~(~x|(~y|(~z|t)))-7*(~x&(y&(~z&t)))-8*(x&(~y&(~z&t)))-9*(x&(y&(~z&t)))-1*(~x&(y&(z&t)))-7*(x&(~y&(z&t))),3*(~x&(~y&(~z&t)))+2*~(x|(y|(z|t))),2*~(x|(y|(z|t)))+3*(~x&(~y&(~z&t))), 2*~(x|(y|(z|t)))+3*(~x&(~y&(~z&t))),True,0.000226020812988
7*(((y^(x|(y|z)))&~t)|((z^~(~x&(~y|z)))&t))-7*((((y&z)^~(x&(y^z)))&~t)|(((x|y)&(x^(y^z)))&t))+2*(((~(x|y)|(y^z))&~t)|((~y|(x^z))&t))+5*~(x|(y|(z|t)))+5*~(x|(~y|(z|t)))-2*~(~x|(~y|(z|t)))-9*~(~x|(y|(~z|t)))-2*(~x&(~y&(~z&t)))-2*(x&(~y&(~z&t)))-9*(x&(y&(~z&t)))-9*(~x&(~y&(z&t)))-9*(~x&(y&(z&t)))-2*(x&(~y&(z&t)))+7*(x&(y&(z&t))),2*~(x|(y|(~z|t))),2*~(x|(y|(~z|t))), 2*~(x|(y|(~z|t))),True,0.000189065933228
4*(((~x&(y|z))&~t)|(((x&~y)|~(y^z))&t))+7*((((x&z)^(x^(y&z)))&~t)|((z^(~x|(~y&z)))&t))-2*(((x&(~y&z))&~t)|((~(x|~y)|~(y^z))&t))-4*~(x|(~y|(z|t)))-7*~(~x|(y|(z|t)))-4*~(x|(y|(~z|t)))-11*~(x|(~y|(~z|t)))-7*~(~x|(~y|(~z|t)))-9*(~x&(~y&(~z&t)))-5*(~x&(y&(~z&t)))-2*(x&(~y&(~z&t)))-2*(~x&(y&(z&t)))-4*(x&(~y&(z&t)))-9*(x&(y&(z&t))),7*~(~x|(~y|(z|t)))-2*~(~x|(y|(~z|t))),7*~(~x|(~y|(z|t)))-2*~(~x|(y|(~z|t))), 7*~(~x|(~y|(z|t)))-2*~(~x|(y|(~z|t))),True,0.000242948532104
-2*((((x&y)|~(y|~z))&~t)|((~(x^y)&(x^z))&t))-2*(((y^(~x|(y&z)))&~t)|(((y&z)|(~x&(y|z)))&t))+3*((~(x|(y^z))&~t)|(~(~x|(y|z))&t))-1*~(x|(y|(z|t)))+4*~(~x|(~y|(z|t)))+4*~(x|(y|(~z|t)))-3*~(x|(~y|(~z|t)))+2*~(~x|(~y|(~z|t)))+2*(~x&(y&(~z&t)))-3*(x&(~y&(~z&t)))+2*(x&(y&(~z&t)))+4*(~x&(~y&(z&t)))+2*(~x&(y&(z&t)))+2*(x&(y&(z&t))),-2*~(~x|(y|(~z|t))),-2*~(~x|(y|(~z|t))), -2*~(~x|(y|(~z|t))),True,0.000190019607544
-1*((~(~x&(y&z))&~t)|((y|~(x|~z))&t))-7*(((y&~(x&z))&~t)|((z^~(~x|(y&z)))&t))+7*(((y^(~x|(y|z)))&~t)|((x^z)&t))-6*~(x|(y|(z|t)))+8*~(x|(~y|(z|t)))+1*~(~x|(y|(z|t)))-6*~(x|(y|(~z|t)))+7*~(x|(~y|(~z|t)))-6*~(~x|(y|(~z|t)))+1*(~x&(y&(~z&t)))+1*(x&(y&(~z&t)))+1*(~x&(~y&(z&t)))+1*(~x&(y&(z&t)))+8*(x&(y&(z&t))),-1*~(~x|(~y|(~z|t)))-8*~(~x|(~y|(z|t))),-8*~(~x|(~y|(z|t)))-1*~(~x|(~y|(~z|t))), -8*~(~x|(~y|(z|t)))-1*~(~x|(~y|(~z|t))),True,0.000226974487305
1*(((y^~(x&(y^z)))&~t)|((~(x|~y)|(y^z))&t))-11*(((z|(x&~y))&~t)|(((x&y)|(x^(y^z)))&t))+11*((~(x|y)&~t)|((x|(y^z))&t))-12*~(x|(y|(z|t)))+10*~(~x|(y|(z|t)))-1*~(~x|(~y|(z|t)))-1*~(x|(y|(~z|t)))+11*~(x|(~y|(~z|t)))+11*~(~x|(y|(~z|t)))-1*(~x&(y&(~z&t)))-1*(x&(y&(~z&t)))-1*(~x&(~y&(z&t)))-1*(~x&(y&(z&t)))-12*(x&(~y&(z&t))),-11*~(~x|(~y|(~z|t))),-11*~(~x|(~y|(~z|t))), -11*~(~x|(~y|(~z|t))),True,0.000187873840332
7*(((y^~(x&z))&~t)|(((x^y)&(x^z))&t))+1*(((y^(x&(~y|z)))&~t)|((y|~z)&t))-7*~(x|(y|(z|t)))-1*~(x|(~y|(z|t)))-8*~(~x|(y|(z|t)))-7*~(x|(y|(~z|t)))-1*~(x|(~y|(~z|t)))-1*~(~x|(y|(~z|t)))-7*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))-8*(x&(~y&(~z&t)))-8*(~x&(y&(z&t)))+1*(x&(~y&(z&t)))-1*(x&(y&(z&t))),1*((~(~x|(~y|z))&~t)|(((x|y)&(y^z))&t)),1*((~(~x|(~y|z))&~t)|(((x|y)&(y^z))&t)), 1*((~(~x|(~y|z))&~t)|(((x|y)&(y^z))&t)),True,0.000216960906982
1*((~(x^(~y|z))&~t)|((z^~(~x|(~y&z)))&t))+7*(((y^(x|z))&~t)|((z&~(x^y))&t))-5*(((~x&(~y&z))&~t)|((~z|(x^y))&t))-8*~(x|(~y|(z|t)))-8*~(~x|(y|(z|t)))-2*~(x|(y|(~z|t)))-8*~(~x|(y|(~z|t)))-1*~(~x|(~y|(~z|t)))+5*(~x&(~y&(~z&t)))+5*(~x&(y&(~z&t)))+4*(x&(~y&(~z&t)))-8*(~x&(~y&(z&t)))+4*(x&(~y&(z&t)))-7*(x&(y&(z&t))),-4*(~x&(y&(z&t)))-4*(x&(y&(~z&t))),-4*(((x&~x)&~t)|((y&(x^z))&t)), -4*(((x&~x)&~t)|((y&(x^z))&t)),True,0.000210046768188
-2*(((~x|(y&z))&~t)|((y^(x|(~y&z)))&t))+2*(((y|(x^z))&~t)|(~(x^(y|z))&t))+7*((~(x^y)&~t)|((y^~(~x|(y^z)))&t))-5*~(x|(y|(z|t)))-2*~(~x|(y|(z|t)))-9*~(~x|(~y|(z|t)))-7*~(x|(y|(~z|t)))-7*~(~x|(~y|(~z|t)))-2*(~x&(~y&(~z&t)))-5*(~x&(y&(~z&t)))-5*(x&(~y&(~z&t)))-9*(x&(y&(~z&t)))-5*(~x&(y&(z&t)))-2*(x&(y&(z&t))),-2*(~x&(~y&(z&t))),-2*(~x&(~y&(z&t))), -2*(~x&(~y&(z&t))),True,0.000188112258911
-11*((~(x^y)&~t)|((x|y)&t))+1*(((z^~(x&(~y|z)))&~t)|(~(x^y)&t))-1*(((~x|(~y&z))&~t)|(~(x^(y^z))&t))+11*~(x|(y|(z|t)))+10*~(~x|(~y|(z|t)))+12*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+10*~(~x|(~y|(~z|t)))+11*(~x&(y&(~z&t)))+11*(x&(~y&(~z&t)))+11*(x&(y&(~z&t)))-1*(~x&(~y&(z&t)))+12*(x&(~y&(z&t)))+10*(x&(y&(z&t))),-12*(~x&(y&(z&t))),-12*(~x&(y&(z&t))), -12*(~x&(y&(z&t))),True,0.00018310546875
7*((~(y^z)&~t)|((x|(y|z))&t))-7*(((z^(~x|(y|z)))&~t)|((y^(x|~z))&t))-1*(((z&~(x&y))&~t)|((~(x|y)|(x^(y^z)))&t))+7*~(x|(~y|(z|t)))-7*~(~x|(y|(z|t)))+7*~(~x|(~y|(z|t)))+1*~(x|(y|(~z|t)))-6*~(x|(~y|(~z|t)))-7*~(~x|(~y|(~z|t)))-6*(~x&(y&(~z&t)))+1*(x&(~y&(~z&t)))-7*(x&(y&(~z&t)))-6*(~x&(~y&(z&t)))-6*(x&(y&(z&t))),-1*~(~x|(y|(~z|t)))-8*(~x&(~y&(~z&t))),-1*~(~x|(y|(~z|t)))-8*(~x&(~y&(~z&t))), -1*~(~x|(y|(~z|t)))-8*(~x&(~y&(~z&t))),True,0.000241994857788
2*(((z^~(x&(~y|z)))&~t)|(~(x|z)&t))-1*((~(x^(~y|z))&~t)|((~y&~(x^z))&t))-2*(((z^~(x|(y&z)))&~t)|(((x|~y)&(x^(y^z)))&t))+1*~(x|(~y|(z|t)))+1*~(~x|(y|(z|t)))-2*~(~x|(~y|(z|t)))+2*~(x|(~y|(~z|t)))+1*~(~x|(y|(~z|t)))+1*~(~x|(~y|(~z|t)))-1*(~x&(~y&(~z&t)))-2*(~x&(y&(~z&t)))+2*(x&(~y&(~z&t)))+1*(x&(~y&(z&t)))+2*(x&(y&(z&t))),-2*(~x&(~y&(z&t))),-2*(~x&(~y&(z&t))), -2*(~x&(~y&(z&t))),True,0.000187158584595
4*(((~x|(~y&z))&~t)|((~(x^y)|~(x^z))&t))+3*((((x&y)^(y|z))&~t)|((~(x^y)&(x^z))&t))-1*(((~x|(~y&z))&~t)|(((y&~z)|~(x|(~y&z)))&t))-3*~(x|(y|(z|t)))-6*~(x|(~y|(z|t)))-6*~(x|(y|(~z|t)))-6*~(~x|(y|(~z|t)))-3*(~x&(~y&(~z&t)))-3*(~x&(y&(~z&t)))-6*(x&(y&(~z&t)))-7*(~x&(~y&(z&t)))+1*(~x&(y&(z&t)))-4*(x&(~y&(z&t)))-4*(x&(y&(z&t))),6*~(x|(~y|(~z|t))),6*~(x|(~y|(~z|t))), 6*~(x|(~y|(~z|t))),True,0.000187158584595
4*((((x^y)|~(x^z))&~t)|((y&~z)&t))-3*(((z|~(x|y))&~t)|((~(x|y)|(x^(y^z)))&t))+8*~(x|(~y|(z|t)))-4*~(~x|(y|(z|t)))+11*~(~x|(~y|(z|t)))+14*~(x|(y|(~z|t)))+10*~(~x|(y|(~z|t)))+10*~(~x|(~y|(~z|t)))+14*(~x&(~y&(~z&t)))+11*(~x&(y&(~z&t)))+3*(x&(~y&(~z&t)))+7*(x&(y&(~z&t)))+15*(~x&(~y&(z&t)))+3*(x&(y&(z&t))),11*((((x&y)|(y^z))&~t)|(((x&y)^~(x^(y&z)))&t))+1*((~(x|(~y&z))&~t)|((~x&(y^z))&t)),1*~(x|(y|(z|t)))+12*~(x|(~y|(z|t)))+11*~(~x|(~y|(z|t)))+11*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+11*~(~x|(y|(~z|t)))+11*~(~x|(~y|(~z|t)))+11*(~x&(~y&(~z&t)))+12*(~x&(y&(~z&t)))+11*(x&(y&(~z&t)))+12*(~x&(~y&(z&t))), 1*~(x|(y|(z|t)))+12*~(x|(~y|(z|t)))+11*~(~x|(~y|(z|t)))+11*~(x|(y|(~z|t)))+1*~(x|(~y|(~z|t)))+11*~(~x|(y|(~z|t)))+11*~(~x|(~y|(~z|t)))+11*(~x&(~y&(~z&t)))+12*(~x&(y&(~z&t)))+11*(x&(y&(~z&t)))+12*(~x&(~y&(z&t))),True,0.000469923019409
1*((((x|~y)&~(y^z))&~t)|((~y&~(x^z))&t))-3*((((x|~y)&~(y^z))&~t)|(((y&z)^~(~x&(y^z)))&t))-11*(((y^~(x|(y^z)))&~t)|((z|~(x|~y))&t))+13*~(x|(y|(z|t)))+11*~(x|(~y|(z|t)))+2*~(~x|(y|(z|t)))+11*~(~x|(~y|(z|t)))+13*~(~x|(~y|(~z|t)))+11*(~x&(y&(~z&t)))+3*(x&(~y&(~z&t)))+3*(x&(y&(~z&t)))+11*(~x&(~y&(z&t)))+11*(~x&(y&(z&t)))+11*(x&(y&(z&t))),-2*(~x&(~y&(~z&t)))-13*(x&(~y&(z&t))),-2*(~x&(~y&(~z&t)))-13*(x&(~y&(z&t))), -2*(~x&(~y&(~z&t)))-13*(x&(~y&(z&t))),True,0.000242948532104
